,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__bootstrap,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
32,14.305386519432068,0.11709085003504031,0.9807514667510986,0.041405108131160634,False,entropy,1,log2,10,15,50,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'entropy'), ('rf__max_depth', 1), ('rf__max_features', 'log2'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 15), ('rf__n_estimators', 50)])",0.5535604085403437,0.5635990605712554,0.5574193421032878,0.5627220745127961,0.5447585860768343,0.5551933007924433,0.5525612344945995,0.5618426422283028,0.5550797354152172,0.5617046478645833,0.5568441032599664,0.005569063331117043,48
33,73.73504025936127,0.901362573369262,1.121039867401123,0.0420150769418178,False,log_loss,32,sqrt,1,15,50,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'log_loss'), ('rf__max_depth', 32), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 1), ('rf__min_samples_split', 15), ('rf__n_estimators', 50)])",0.9951189982609723,0.9965486331292294,0.9904867733884248,0.993180981866792,0.9906121250835443,0.993854026151948,0.9922602067348203,0.9952539148725773,0.988911238286464,0.9971700068780389,0.9933396904652809,0.002616176224127975,9
34,2324.072404909134,31.304891805029435,2.549436664581299,0.06576927348836242,False,entropy,48,,1,2,400,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'entropy'), ('rf__max_depth', 48), ('rf__max_features', None), ('rf__min_samples_leaf', 1), ('rf__min_samples_split', 2), ('rf__n_estimators', 400)])",0.9883262436964761,0.9803417987229549,0.9826876535525558,0.9799109225814986,0.9789043259717761,0.9801538310825814,0.9867315815321147,0.9805266490060781,0.9842204842898626,0.9889008161653063,0.9830704306601206,0.003553193819732552,41
35,49.13881988525391,0.699124068652677,1.1861046075820922,0.050257265475795586,True,gini,22,sqrt,1,2,61,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'gini'), ('rf__max_depth', 22), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 1), ('rf__min_samples_split', 2), ('rf__n_estimators', 61)])",0.9930298190257523,0.9904034857350525,0.9884376178690595,0.9897774060990978,0.9871165324130049,0.9935060052539271,0.9892287570135686,0.9938325610871835,0.9868559053641798,0.9968675778024065,0.9909055667663234,0.0031075944507020226,36
36,2072.086847782135,41.338013755800304,2.725106644630432,0.07501536698925008,False,gini,50,,1,2,400,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'gini'), ('rf__max_depth', 50), ('rf__max_features', None), ('rf__min_samples_leaf', 1), ('rf__min_samples_split', 2), ('rf__n_estimators', 400)])",0.9820015969794538,0.9779903613052037,0.9878318134981287,0.9813238622467381,0.9750572652508047,0.9775998767477502,0.9848258988630363,0.9913978808010757,0.9729384840783597,0.9775371498583783,0.980850418962893,0.005506593056468357,43
37,76.3097158908844,1.155342603224194,1.131438660621643,0.04343617504165402,False,entropy,50,sqrt,1,15,50,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'entropy'), ('rf__max_depth', 50), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 1), ('rf__min_samples_split', 15), ('rf__n_estimators', 50)])",0.9952018858594169,0.9964219950652795,0.992136573216942,0.9911959492402511,0.9921979936406764,0.9938305929537549,0.9924479343496927,0.9938786323268707,0.9905923208747416,0.9971131539236536,0.9935017031451279,0.002077648192861431,8
38,61.30651047229767,0.6458040414578778,1.105060863494873,0.04427808717407768,False,log_loss,30,log2,6,3,50,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'log_loss'), ('rf__max_depth', 30), ('rf__max_features', 'log2'), ('rf__min_samples_leaf', 6), ('rf__min_samples_split', 3), ('rf__n_estimators', 50)])",0.9945502646286061,0.9953603643938062,0.9911981276889458,0.9896436469063591,0.9920705242041074,0.9958635323474472,0.9928109953481643,0.9934410293383517,0.9883041523974632,0.9957261674616447,0.9928968804714895,0.0024729961618267775,15
39,37.185254907608034,0.5107288072358203,1.1099908828735352,0.04273739607209354,True,gini,44,log2,9,15,55,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'gini'), ('rf__max_depth', 44), ('rf__max_features', 'log2'), ('rf__min_samples_leaf', 9), ('rf__min_samples_split', 15), ('rf__n_estimators', 55)])",0.9936589187626261,0.9938945493522237,0.9916866900672439,0.9884313411060534,0.9907991052416701,0.9947070063978348,0.99140876644185,0.9905590652395272,0.988764714639364,0.9948276331230399,0.9918737790371432,0.0022062176505424362,27
40,46.93938992023468,0.512624616008044,1.0858767986297608,0.04030083342307611,True,entropy,50,sqrt,10,15,50,"OrderedDict([('rf__bootstrap', True), ('rf__criterion', 'entropy'), ('rf__max_depth', 50), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 10), ('rf__min_samples_split', 15), ('rf__n_estimators', 50)])",0.993690628208922,0.9946023390455119,0.9904706572316815,0.9905319511980009,0.9892902787031324,0.9945487269951052,0.9917051252142937,0.9911452883203106,0.9888309027531312,0.9946664894872352,0.9919482387157326,0.0021425938036345937,26
41,76.05792310237885,1.0921840894646329,1.138941717147827,0.0466226050128744,False,entropy,35,sqrt,1,15,50,"OrderedDict([('rf__bootstrap', False), ('rf__criterion', 'entropy'), ('rf__max_depth', 35), ('rf__max_features', 'sqrt'), ('rf__min_samples_leaf', 1), ('rf__min_samples_split', 15), ('rf__n_estimators', 50)])",0.9953126991883758,0.9963402156213359,0.991944482203708,0.992997075061268,0.9924300434930704,0.9938534535203323,0.9922813401768457,0.9939017934470771,0.9903650670541513,0.9970862118998074,0.9936512381665972,0.001984982841819309,7
