,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nys__gamma,param_nys__n_components,param_svm__alpha,param_svm__average,param_svm__eta0,param_svm__learning_rate,param_svm__loss,param_svm__n_iter_no_change,param_svm__penalty,param_svm__power_t,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,124.25494356155396,1.2283331765611711,3.369919776916504,0.0459834272811096,0.41069385489446053,318,0.9328747120479491,True,6.704778003206657,invscaling,hinge,16,l2,3.274178782899701,"OrderedDict([('nys__gamma', 0.41069385489446053), ('nys__n_components', 318), ('svm__alpha', 0.9328747120479491), ('svm__average', True), ('svm__eta0', 6.704778003206657), ('svm__learning_rate', 'invscaling'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 16), ('svm__penalty', 'l2'), ('svm__power_t', 3.274178782899701)])",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,38
1,132.9052934885025,0.728455609424991,3.692545485496521,0.0856815188275447,0.8375509671977311,365,0.30347976887318656,False,8.642637875494858,optimal,hinge,10,l1,4.772052735929989,"OrderedDict([('nys__gamma', 0.8375509671977311), ('nys__n_components', 365), ('svm__alpha', 0.30347976887318656), ('svm__average', False), ('svm__eta0', 8.642637875494858), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 10), ('svm__penalty', 'l1'), ('svm__power_t', 4.772052735929989)])",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,38
2,207.77713952064514,1.2773445147187241,3.7532702684402466,0.03746953122160632,0.4453876797888507,376,0.10494867263684832,True,1.8876723118098124,invscaling,hinge,16,l1,4.868714190695155,"OrderedDict([('nys__gamma', 0.4453876797888507), ('nys__n_components', 376), ('svm__alpha', 0.10494867263684832), ('svm__average', True), ('svm__eta0', 1.8876723118098124), ('svm__learning_rate', 'invscaling'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 16), ('svm__penalty', 'l1'), ('svm__power_t', 4.868714190695155)])",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,38
3,108.69420320987702,2.1934132062417566,2.074629807472229,0.08174345042172537,0.812583592369006,152,0.5980872728043768,False,5.235292757263292,optimal,hinge,18,elasticnet,1.9952967946666504,"OrderedDict([('nys__gamma', 0.812583592369006), ('nys__n_components', 152), ('svm__alpha', 0.5980872728043768), ('svm__average', False), ('svm__eta0', 5.235292757263292), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 18), ('svm__penalty', 'elasticnet'), ('svm__power_t', 1.9952967946666504)])",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,38
4,1216.253713965416,30.274334169023668,2.6144710302352907,0.09092328618113958,0.7997538881655659,231,0.5266675751039797,False,9.0394822043418,adaptive,hinge,15,l1,3.331188520625572,"OrderedDict([('nys__gamma', 0.7997538881655659), ('nys__n_components', 231), ('svm__alpha', 0.5266675751039797), ('svm__average', False), ('svm__eta0', 9.0394822043418), ('svm__learning_rate', 'adaptive'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 15), ('svm__penalty', 'l1'), ('svm__power_t', 3.331188520625572)])",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,38
5,187.77551095485688,1.6094029297228187,3.8917948484420775,0.04145662899034862,0.7342939899675828,382,0.1636908179206864,True,8.007027282252883,invscaling,hinge,13,elasticnet,2.8313932978246563,"OrderedDict([('nys__gamma', 0.7342939899675828), ('nys__n_components', 382), ('svm__alpha', 0.1636908179206864), ('svm__average', True), ('svm__eta0', 8.007027282252883), ('svm__learning_rate', 'invscaling'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 13), ('svm__penalty', 'elasticnet'), ('svm__power_t', 2.8313932978246563)])",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,38
6,131.53883295059205,1.3682946679252685,3.4491377592086794,0.06762486527820315,0.617462279143814,333,0.3590870296282118,False,5.930270556302622,invscaling,hinge,11,elasticnet,3.2080678986021685,"OrderedDict([('nys__gamma', 0.617462279143814), ('nys__n_components', 333), ('svm__alpha', 0.3590870296282118), ('svm__average', False), ('svm__eta0', 5.930270556302622), ('svm__learning_rate', 'invscaling'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 11), ('svm__penalty', 'elasticnet'), ('svm__power_t', 3.2080678986021685)])",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,38
7,89.03913855552673,0.7100682274520745,3.7996575832366943,0.059720026593428455,0.5438596646226223,376,0.49651705692635706,False,3.2473592230208927,optimal,hinge,5,l1,4.147135186594813,"OrderedDict([('nys__gamma', 0.5438596646226223), ('nys__n_components', 376), ('svm__alpha', 0.49651705692635706), ('svm__average', False), ('svm__eta0', 3.2473592230208927), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 5), ('svm__penalty', 'l1'), ('svm__power_t', 4.147135186594813)])",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,38
8,141.71857635974885,1.241306982801856,3.322216796875,0.06846746384065418,0.9555225083236184,310,0.8716647632703687,True,3.8168370003269536,optimal,hinge,11,l1,0.961941387380198,"OrderedDict([('nys__gamma', 0.9555225083236184), ('nys__n_components', 310), ('svm__alpha', 0.8716647632703687), ('svm__average', True), ('svm__eta0', 3.8168370003269536), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 11), ('svm__penalty', 'l1'), ('svm__power_t', 0.961941387380198)])",0.03837675510805771,0.04464294803078642,0.04160958844365543,0.03579501504417253,0.04385285180555759,0.040628746564516496,0.042302465238993545,0.030939680091559278,0.03201213818860878,0.03840802066844566,0.03885682091843534,0.004476235544687451,48
9,103.32347426414489,0.6146769003140913,3.542474699020386,0.05823888327502773,0.004626676947488483,345,0.7413086160935906,True,5.790856718921565,optimal,hinge,7,elasticnet,4.085059576114502,"OrderedDict([('nys__gamma', 0.004626676947488483), ('nys__n_components', 345), ('svm__alpha', 0.7413086160935906), ('svm__average', True), ('svm__eta0', 5.790856718921565), ('svm__learning_rate', 'optimal'), ('svm__loss', 'hinge'), ('svm__n_iter_no_change', 7), ('svm__penalty', 'elasticnet'), ('svm__power_t', 4.085059576114502)])",0.04015000658637723,0.04078684091513123,0.029495171355316617,0.031913571634426874,0.02990046149268692,0.037447099482002276,0.04496427004592572,0.03633425491469036,0.03537298051385783,0.03309716050633768,0.035946181744675273,0.004771866409808544,49
